2023,01,05,22,161.3,10.7,52.7,15.7,14.7,11.75
2023,01,05,23,161.7,10.3,54.3,15.3,13.3,11.5
2023,01,06,00,162,10,56,15,12,11.25
2023,01,06,01,178.3,12.3,55,16.3,18.7,12.25
2023,01,06,02,194.7,14.7,54,17.7,25.3,17
2023,01,06,03,211,17,53,19,32,13
2023,01,06,04,220.3,19.3,55.7,18.3,46.3,11.33
2023,01,06,05,229.7,21.7,58.3,17.7,60.7,9.67
2023,01,06,06,239,24,61,17,75,8
2023,01,06,07,249.3,26.7,57.7,17.3,79.3,9.67
2023,01,06,08,259.7,29.3,54.3,17.7,83.7,11.33
2023,01,06,09,270,32,51,18,88,13
2023,01,06,10,255,28,51.3,19.7,72.3,14
2023,01,06,11,240,24,51.7,21.3,56.7,15
2023,01,06,12,225,20,52,23,41,16
2023,01,06,13,215.7,16,56,20.3,32,15.25
2023,01,06,14,206.3,12,60,17.7,23,12
2023,01,06,15,197,8,64,15,14,10
2023,01,06,16,211.7,7.7,66,14.3,16.3,9.67
2023,01,06,17,226.3,7.3,68,13.7,18.7,9.33
2023,01,06,18,241,7,70,13,21,9
2023,01,06,19,251,7,71.3,12.7,22.7,8.67
2023,01,06,20,261,7,72.7,12.3,24.3,8.33
2023,01,06,21,271,7,74,12,26,8
2023,01,06,22,280.3,8.3,71.3,13.3,26.3,5
2023,01,06,23,289.7,9.7,68.7,14.7,26.7,10
2023,01,07,00,299,11,66,16,27,11
2023,01,07,01,296.7,11.7,70,16.3,29.7,11
2023,01,07,02,294.3,12.3,74,16.7,32.3,11
2023,01,07,03,292,13,78,17,35,11
2023,01,07,04,305,20,70.7,18.3,55,12
2023,01,07,05,318,27,63.3,19.7,75,13
2023,01,07,06,331,34,56,21,95,14
2023,01,07,07,380.3,41.7,44.7,22.3,118.3,15.33
2023,01,07,08,429.7,49.3,33.3,23.7,141.7,16.67
2023,01,07,09,479,57,22,25,165,18
2023,01,07,10,416,45.3,32.3,23.3,125.3,16.67
2023,01,07,11,353,33.7,42.7,21.7,85.7,15.33
2023,01,07,12,290,22,53,20,46,14
2023,01,07,13,280.7,18.3,55,19.3,35.3,13.67
2023,01,07,14,271.3,14.7,57,18.7,24.7,13.33
2023,01,07,15,262,11,59,18,14,13
2023,01,07,16,267.7,11.7,57.7,18,17.7,13
2023,01,07,17,273.3,12.3,56.3,18,21.3,13
2023,01,07,18,279,13,55,18,25,13
2023,01,07,19,281,13,54,18.7,24,13.33
2023,01,07,20,283,13,53,19.3,23,13.67
2023,01,07,21,285,13,52,20,22,14
2023,01,07,22,299,15,47.3,22.7,23.3,16
2023,01,07,23,313,17,42.7,25.3,24.7,13
2023,01,08,00,327,19,38,28,26,20
2023,01,08,01,320.7,18,49,28,29.7,20
2023,01,08,02,314.3,17,60,28,33.3,20
2023,01,08,03,308,16,71,28,37,20
2023,01,08,04,333.3,25.7,68,30.7,70.3,21.67
2023,01,08,05,358.7,35.3,65,33.3,103.7,23.33
2023,01,08,06,384,45,62,36,137,25
2023,01,08,07,428.7,55,52.3,38.3,167.7,26.67
2023,01,08,08,473.3,65,42.7,40.7,198.3,28.33
2023,01,08,09,518,75,33,43,229,30
2023,01,08,10,502,68.3,28,46,192,32
2023,01,08,11,486,61.7,23,49,155,34
2023,01,08,12,470,55,18,52,118,36
2023,01,08,13,456.3,47.3,21,59.3,92.3,39
2023,01,08,14,442.7,39.7,24,66.7,66.7,46.67
2023,01,08,15,429,32,27,74,41,52
2023,01,08,16,425.3,28.3,28.3,78.7,34.7,55
2023,01,08,17,421.7,24.7,29.7,83.3,28.3,58
2023,01,08,18,418,21,31,88,22,61
2023,01,08,19,412.3,20.3,29.7,88.3,21.3,37
2023,01,08,20,406.7,19.7,28.3,88.7,20.7,61.67
2023,01,08,21,401,19,27,89,20,62
2023,01,08,22,445,23.3,23.3,100.3,30,29
2023,01,08,23,489,27.7,19.7,111.7,40,78
2023,01,09,00,533,32,16,123,50,86
2023,01,09,01,442,24.7,37,98.7,43.3,69
2023,01,09,02,351,17.3,58,74.3,36.7,52
2023,01,09,03,260,10,79,50,30,35
2023,01,09,04,228.3,11.7,75,40.3,33.7,28.33
2023,01,09,05,196.7,13.3,71,30.7,37.3,21.67
2023,01,09,06,165,15,67,21,41,15
2023,01,09,07,183.7,20,56,19.7,50.3,14
2023,01,09,08,202.3,25,45,18.3,59.7,13
2023,01,09,09,221,30,34,17,69,12
2023,01,09,10,261,34.7,24.3,19.7,47.3,14.75
2023,01,09,11,301,39.3,14.7,22.3,25.7,6
2023,01,09,12,341,44,5,25,4,24
2023,01,09,13,320.3,43.7,5.3,23.3,4,20.67
2023,01,09,14,299.7,43.3,5.7,21.7,4,17.33
2023,01,09,15,279,43,6,20,4,14
2023,01,09,16,238,35.3,13.7,18.3,4.3,17
2023,01,09,17,197,27.7,21.3,16.7,4.7,11.33
2023,01,09,18,156,20,29,15,5,10
2023,01,09,19,144.3,16,32.7,14,5,9.33
2023,01,09,20,132.7,12,36.3,13,5,8.67
2023,01,09,21,121,8,40,12,5,8
2023,01,09,22,139.7,13.7,34,12.7,4.7,7
2023,01,09,23,158.3,19.3,28,13.3,4.3,9.33
2023,01,10,00,177,25,22,14,4,10
2023,01,10,01,162,21.3,29,13.7,5.3,10.25
2023,01,10,02,147,17.7,36,13.3,6.7,10
2023,01,10,03,132,14,43,13,8,9.75
2023,01,10,04,119.7,11.3,51,13.7,8.7,10.25
2023,01,10,05,107.3,8.7,59,14.3,9.3,13
2023,01,10,06,95,6,67,15,10,11.25
2023,01,10,07,101.7,9,61.7,14,8.7,13.33
2023,01,10,08,108.3,12,56.3,13,7.3,10.67
2023,01,10,09,115,15,51,12,6,8
2023,01,10,10,165.3,29,37,15.3,6.3,10.33
2023,01,10,11,215.7,43,23,18.7,6.7,12.67
2023,01,10,12,266,57,9,22,7,15
2023,01,10,13,252,48.7,17.7,21,7.3,14.33
2023,01,10,14,238,40.3,26.3,20,7.7,13
2023,01,10,15,224,32,35,19,8,13
2023,01,10,16,204.7,27.7,36.7,19,8,13
2023,01,10,17,185.3,23.3,38.3,19,8,13
2023,01,10,18,166,19,40,19,8,13
2023,01,10,19,157,16.3,39.7,19,7.3,12
2023,01,10,20,148,13.7,39.3,19,6.7,11
2023,01,10,21,139,11,39,19,6,10
2023,01,10,22,185.7,18.7,29,23,5.7,12.33
2023,01,10,23,232.3,26.3,19,27,5.3,18
2023,01,11,00,279,34,9,31,5,17
2023,01,11,01,240,28.3,21.3,28,7.3,18
2023,01,11,02,201,22.7,33.7,25,9.7,18
2023,01,11,03,162,17,46,22,12,20
2023,01,11,04,142.3,13.7,57,21.7,12,16.25
2023,01,11,05,122.7,10.3,68,21.3,12,20
2023,01,11,06,103,7,79,21,12,18
2023,01,11,07,104.7,8.7,75,19.7,12.3,10
2023,01,11,08,106.3,10.3,71,18.3,12.7,13
2023,01,11,09,108,12,67,17,13,13
2023,01,11,10,159.3,27.7,46.7,19,13,9
2023,01,11,11,210.7,43.3,26.3,21,13,15
2023,01,11,12,262,59,6,23,13,17.25
2023,01,11,13,266.7,55.3,8,23,13,17
2023,01,11,14,271.3,51.7,10,23,13,14
2023,01,11,15,276,48,12,23,13,18
2023,01,11,16,242.7,40,19.3,22,12.3,10
2023,01,11,17,209.3,32,26.7,21,11.7,11
2023,01,11,18,176,24,34,20,11,10
2023,01,11,19,169.7,20.3,35.3,20.3,10.3,8
2023,01,11,20,163.3,16.7,36.7,20.7,9.7,10
2023,01,11,21,157,13,38,21,9,13
2023,01,11,22,207,20.3,28.3,25.3,8.7,10
2023,01,11,23,257,27.7,18.7,29.7,8.3,17
2023,01,12,00,307,35,9,34,8,10
2023,01,12,01,253.7,27.7,25.3,29.3,9.7,17
2023,01,12,02,200.3,20.3,41.7,24.7,11.3,14
2023,01,12,03,147,13,58,20,13,12
2023,01,12,04,134.7,11,67.3,20.7,13.3,14
2023,01,12,05,122.3,9,76.7,21.3,13.7,13.33
2023,01,12,06,110,7,86,22,14,14
2023,01,12,07,112,9.3,80.7,21,14.7,8
2023,01,12,08,114,11.7,75.3,20,15.3,7
2023,01,12,09,116,14,70,19,16,11
2023,01,12,10,172.3,26,53.3,25.7,37.3,12
2023,01,12,11,228.7,38,36.7,32.3,58.7,14
2023,01,12,12,285,50,20,39,80,26
2023,01,12,13,269.3,41.7,25,35.3,65.3,15
2023,01,12,14,253.7,33.3,30,31.7,50.7,17
2023,01,12,15,238,25,35,28,36,16
2023,01,12,16,221,23,35,26,34,12
2023,01,12,17,204,21,35,24,32,15
2023,01,12,18,187,19,35,22,30,11
2023,01,12,19,174,18.3,34,22,30,12
2023,01,12,20,161,17.7,33,22,30,12
2023,01,12,21,148,17,32,22,30,19
2023,01,12,22,160.7,17.7,30.7,25,31.7,22
2023,01,12,23,173.3,18.3,29.3,28,33.3,21
2023,01,13,00,186,19,28,31,35,23.25
2023,01,13,01,161.3,14.7,41,27,31.3,24
2023,01,13,02,136.7,10.3,54,23,27.7,20
2023,01,13,03,112,6,67,19,24,17
2023,01,13,04,147.3,12.3,74,25,49,20
2023,01,13,05,182.7,18.7,81,31,74,12
2023,01,13,06,218,25,88,37,99,22
2023,01,13,07,225,26.7,96.3,40.7,101.7,25
2023,01,13,08,232,28.3,104.7,44.3,104.3,19.33
2023,01,13,09,239,30,113,48,107,18
2023,01,13,10,321,46,87.7,66.3,131.3,17
2023,01,13,11,403,62,62.3,84.7,155.7,22
2023,01,13,12,485,78,37,103,180,20
2023,01,13,13,525.7,79.7,28.7,102.3,166.3,16
2023,01,13,14,566.3,81.3,20.3,101.7,152.7,15
2023,01,13,15,607,83,12,101,139,16
2023,01,13,16,544.7,75.3,16,86.3,123.7,17
2023,01,13,17,482.3,67.7,20,71.7,108.3,26
2023,01,13,18,420,60,24,57,93,15
2023,01,13,19,415.3,58,21,57.3,90,17
2023,01,13,20,410.7,56,18,57.7,87,19
2023,01,13,21,406,54,15,58,84,16
2023,01,13,22,475,66.3,14.3,65.3,101.3,17.67
2023,01,13,23,544,78.7,13.7,72.7,118.7,17
2023,01,14,00,613,91,13,80,136,21
2023,01,14,01,497.7,67.3,43.7,68.3,125.7,26
2023,01,14,02,382.3,43.7,74.3,56.7,115.3,39
2023,01,14,03,267,20,105,45,105,44
2023,01,14,04,274,20.7,121,46.3,104.3,35
2023,01,14,05,281,21.3,137,47.7,103.7,30
2023,01,14,06,288,22,153,49,103,32
2023,01,14,07,295.7,24,152.7,50,105.7,30
2023,01,14,08,303.3,26,152.3,51,108.3,36
2023,01,14,09,311,28,152,52,111,25
2023,01,14,10,415,43.7,117.3,70.7,147.7,28
2023,01,14,11,519,59.3,82.7,89.3,184.3,35
2023,01,14,12,623,75,48,108,221,36
2023,01,14,13,648,70,43.3,109.7,206.3,56
2023,01,14,14,673,65,38.7,111.3,191.7,49
2023,01,14,15,698,60,34,113,177,49
2023,01,14,16,672,55.7,32.7,107.7,165,23
2023,01,14,17,646,51.3,31.3,102.3,153,27
2023,01,14,18,620,47,30,97,141,30
2023,01,14,19,640.3,50.3,22.3,103,145.3,31
2023,01,14,20,660.7,53.7,14.7,109,149.7,30
2023,01,14,21,681,57,7,115,154,28
2023,01,14,22,678.7,58,7.3,109.7,144.7,34
2023,01,14,23,676.3,59,7.7,104.3,135.3,28
2023,01,15,00,674,60,8,99,126,34
2023,01,15,01,574.3,46.3,54,85,104,36
2023,01,15,02,474.7,32.7,100,71,82,34
2023,01,15,03,375,19,146,57,60,40
2023,01,15,04,333,17,149.7,49.7,60.3,28
2023,01,15,05,291,15,153.3,42.3,60.7,30
2023,01,15,06,249,13,157,35,61,31
2023,01,15,07,257.3,16.7,148.3,36,71.3,32
2023,01,15,08,265.7,20.3,139.7,37,81.7,35
2023,01,15,09,274,24,131,38,92,38
2023,01,15,10,354.3,41,100,57.7,132,39
2023,01,15,11,434.7,58,69,77.3,172,39
2023,01,15,12,515,75,38,97,212,37
2023,01,15,13,495.7,65,47.7,99.3,182,30
2023,01,15,14,476.3,55,57.3,101.7,152,41
2023,01,15,15,457,45,67,104,122,37
2023,01,15,16,405.7,35.3,85,90,98,56
2023,01,15,17,354.3,25.7,103,76,74,43
2023,01,15,18,303,16,121,62,50,38
2023,01,15,19,277,14.3,110.3,56.7,45.7,40
2023,01,15,20,251,12.7,99.7,51.3,41.3,29
2023,01,15,21,225,11,89,46,37,28
2023,01,15,22,217.7,12.3,81.7,47,35.3,34
2023,01,15,23,210.3,13.7,74.3,48,33.7,33
2023,01,16,00,203,15,67,49,32,33
2023,01,16,01,192,12,76.7,45.3,28.3,29
2023,01,16,02,181,9,86.3,41.7,24.7,31
2023,01,16,03,170,6,96,38,21,34
2023,01,16,04,192.3,10,103,40.7,36,26
2023,01,16,05,214.7,14,110,43.3,51,27
2023,01,16,06,237,18,117,46,66,31
2023,01,16,07,234.3,19.3,111.3,42.3,67.3,20
2023,01,16,08,231.7,20.7,105.7,38.7,68.7,30
2023,01,16,09,229,22,100,35,70,26.25
2023,01,16,10,270,30.3,86.3,46.7,79.3,33
2023,01,16,11,311,38.7,72.7,58.3,88.7,30
2023,01,16,12,352,47,59,70,98,48
2023,01,16,13,298,36.3,59.7,61,77.7,15
2023,01,16,14,244,25.7,60.3,52,57.3,30
2023,01,16,15,190,15,61,43,37,21
2023,01,16,16,202,18.3,54,47.3,46,18
2023,01,16,17,214,21.7,47,51.7,55,20
2023,01,16,18,226,25,40,56,64,18
2023,01,16,19,264.3,32,29.3,65.7,72.7,21
2023,01,16,20,302.7,39,18.7,75.3,81.3,22
2023,01,16,21,341,46,8,85,90,25
2023,01,16,22,359.3,44,9.3,89.3,90.7,46
2023,01,16,23,377.7,42,10.7,93.7,91.3,54
2023,01,17,00,396,40,12,98,92,56
2023,01,17,01,345,30.3,46,84.7,78,56
2023,01,17,02,294,20.7,80,71.3,64,50
2023,01,17,03,243,11,114,58,50,53
2023,01,17,04,262,13.3,136.7,63,67,51
2023,01,17,05,281,15.7,159.3,68,84,39
2023,01,17,06,300,18,182,73,101,43
2023,01,17,07,310,20.7,184.7,74.7,108.7,36
2023,01,17,08,320,23.3,187.3,76.3,116.3,43
2023,01,17,09,330,26,190,78,124,32
2023,01,17,10,342,30.7,161.3,85,131.3,28
2023,01,17,11,354,35.3,132.7,92,138.7,24
2023,01,17,12,366,40,104,99,146,22
2023,01,17,13,319,33.7,94,89,115.3,19
2023,01,17,14,272,27.3,84,79,84.7,34
2023,01,17,15,225,21,74,69,54,23
2023,01,17,16,217.3,18,67.3,64.7,52,35
2023,01,17,17,209.7,15,60.7,60.3,50,34
2023,01,17,18,202,12,54,56,48,30
2023,01,17,19,233,19,43.7,62,58.3,39
2023,01,17,20,264,26,33.3,68,68.7,29
2023,01,17,21,295,33,23,74,79,24
2023,01,17,22,281,32,24.3,72,76,18
2023,01,17,23,267,31,25.7,70,73,26
2023,01,18,00,253,30,27,68,70,29
2023,01,18,01,237,23.7,48,59.3,59.7,36
2023,01,18,02,221,17.3,69,50.7,49.3,36
2023,01,18,03,205,11,90,42,39,31.5
2023,01,18,04,228.7,13.7,109,46,54.7,38
2023,01,18,05,252.3,16.3,128,50,70.3,42
2023,01,18,06,276,19,147,54,86,32
2023,01,18,07,275.3,20.7,139.7,51,86.7,37
2023,01,18,08,274.7,22.3,132.3,48,87.3,33
2023,01,18,09,274,24,125,45,88,29
2023,01,18,10,388.3,45,87.3,49.3,68.7,38
2023,01,18,11,502.7,66,49.7,53.7,49.3,35
2023,01,18,12,617,87,12,58,30,36
2023,01,18,13,593.3,76.7,14.3,53,24.3,45
2023,01,18,14,569.7,66.3,16.7,48,18.7,44
2023,01,18,15,546,56,19,43,13,14
2023,01,18,16,491,54.3,19.3,39.3,11,14
2023,01,18,17,436,52.7,19.7,35.7,9,14
2023,01,18,18,381,51,20,32,7,14
2023,01,18,19,369.7,50.7,19.7,32.3,7.7,11
2023,01,18,20,358.3,50.3,19.3,32.7,8.3,13
2023,01,18,21,347,50,19,33,9,21
2023,01,18,22,376.3,48,18.7,36.3,8.7,17
2023,01,18,23,405.7,46,18.3,39.7,8.3,13
2023,01,19,00,435,44,18,43,8,19
2023,01,19,01,410,41,35,42.7,10.3,25
2023,01,19,02,385,38,52,42.3,12.7,23
2023,01,19,03,360,35,69,42,15,28
2023,01,19,04,342,28.3,101.3,49.7,32.3,29
2023,01,19,05,324,21.7,133.7,57.3,49.7,28
2023,01,19,06,306,15,166,65,67,30
2023,01,19,07,305,15.3,177,65.3,67.7,31
2023,01,19,08,304,15.7,188,65.7,68.3,32
2023,01,19,09,303,16,199,66,69,28
2023,01,19,10,328.3,24,155.3,63,69.3,38
2023,01,19,11,353.7,32,111.7,60,69.7,36
2023,01,19,12,379,40,68,57,70,34
2023,01,19,13,386.7,34.7,60,54.7,53.3,26
2023,01,19,14,394.3,29.3,52,52.3,36.7,28
2023,01,19,15,402,24,44,50,20,29
2023,01,19,16,390.3,26.7,39,50.7,26.3,23
2023,01,19,17,378.7,29.3,34,51.3,32.7,22
2023,01,19,18,367,32,29,52,39,21
2023,01,19,19,361.3,36,23.3,55,49.3,20
2023,01,19,20,355.7,40,17.7,58,59.7,44
2023,01,19,21,350,44,12,61,70,29
2023,01,19,22,337.7,39.7,14.3,60.7,73,23
2023,01,19,23,325.3,35.3,16.7,60.3,76,16
2023,01,20,00,313,31,19,60,79,23
2023,01,20,01,284.3,24,44.7,53.3,66,19
2023,01,20,02,255.7,17,70.3,46.7,53,31
2023,01,20,03,227,10,96,40,40,31
2023,01,20,04,245.7,12.7,115,44,55.3,25
2023,01,20,05,264.3,15.3,134,48,70.7,34
2023,01,20,06,283,18,153,52,86,31
2023,01,20,07,291,19.7,155.7,53.3,92.3,23
2023,01,20,08,299,21.3,158.3,54.7,98.7,21
2023,01,20,09,307,23,161,56,105,34
2023,01,20,10,341.7,31,125.7,58.3,105.7,35
2023,01,20,11,376.3,39,90.3,60.7,106.3,37
2023,01,20,12,411,47,55,63,107,27
2023,01,20,13,394,41,52.3,62.7,87.7,33
2023,01,20,14,377,35,49.7,62.3,68.3,24
2023,01,20,15,360,29,47,62,49,26
2023,01,20,16,354.3,29,44.7,62.7,51.7,36
2023,01,20,17,348.7,29,42.3,63.3,54.3,44
2023,01,20,18,343,29,40,64,57,39
2023,01,20,19,368.7,34.7,33.7,67.3,72.7,26
2023,01,20,20,394.3,40.3,27.3,70.7,88.3,34
2023,01,20,21,420,46,21,74,104,13
2023,01,20,22,399.7,38,25.7,66.3,84.3,10
2023,01,20,23,379.3,30,30.3,58.7,64.7,14
2023,01,21,00,359,22,35,51,45,14
2023,01,21,01,340.7,18,58,46.7,42.3,17
2023,01,21,02,322.3,14,81,42.3,39.7,19
2023,01,21,03,304,10,104,38,37,25
2023,01,21,04,313.3,12.3,128.3,42.7,53.3,26
2023,01,21,05,322.7,14.7,152.7,47.3,69.7,22
2023,01,21,06,332,17,177,52,86,20
2023,01,21,07,333,19.3,173.3,54.3,86.3,17
2023,01,21,08,334,21.7,169.7,56.7,86.7,17
2023,01,21,09,335,24,166,59,87,21
2023,01,21,10,408,53,117.3,59.7,61.3,20
2023,01,21,11,481,82,68.7,60.3,35.7,20
2023,01,21,12,554,111,20,61,10,20
2023,01,21,13,550.3,101.3,15.7,56.7,12.3,21
2023,01,21,14,546.7,91.7,11.3,52.3,14.7,21
2023,01,21,15,543,82,7,48,17,23
2023,01,21,16,551,80.3,4.7,50.7,16.3,18
2023,01,21,17,559,78.7,2.3,53.3,15.7,19
2023,01,21,18,567,77,0,56,15,31
2023,01,21,19,585.7,75,0,60.7,13,37
2023,01,21,20,604.3,73,0,65.3,11,36
2023,01,21,21,623,71,0,70,9,48
2023,01,21,22,611.3,66.3,2.3,80.7,29.7,77
2023,01,21,23,599.7,61.7,4.7,91.3,50.3,62
2023,01,22,00,588,57,7,102,71,49
2023,01,22,01,491.7,43.7,40.7,85,58.7,51
2023,01,22,02,395.3,30.3,74.3,68,46.3,40
2023,01,22,03,299,17,108,51,34,44
2023,01,22,04,276.3,16.7,113,47,40.3,34
2023,01,22,05,253.7,16.3,118,43,46.7,20
2023,01,22,06,231,16,123,39,53,22
2023,01,22,07,223.3,17,115,35.7,50.3,18
2023,01,22,08,215.7,18,107,32.3,47.7,19
2023,01,22,09,208,19,99,29,45,22
2023,01,22,10,330,39.7,70,37.3,32,16
2023,01,22,11,452,60.3,41,45.7,19,13
2023,01,22,12,574,81,12,54,6,11
2023,01,22,13,619.7,78.3,9,55.3,8.7,12
2023,01,22,14,665.3,75.7,6,56.7,11.3,11
2023,01,22,15,711,73,3,58,14,11
2023,01,22,16,774.7,71.3,2,68,16.7,14
2023,01,22,17,838.3,69.7,1,78,19.3,11
2023,01,22,18,902,68,0,88,22,13
2023,01,22,19,953,66,0,98.3,23.3,10
2023,01,22,20,1004,64,0,108.7,24.7,8
2023,01,22,21,1055,62,0,119,26,83
2023,01,22,22,1056,66.7,2.3,121,27.3,7
2023,01,22,23,1057,71.3,4.7,123,28.7,12
2023,01,23,00,1058,76,7,125,30,13
2023,01,23,01,843.3,63.3,41.3,109,45.3,18
2023,01,23,02,628.7,50.7,75.7,93,60.7,25
